base,avaliacao,c1,c2,res_in
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.20793008,id.10085004,833.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.25246002,id.387413002,1406.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.399144008,id.57676002,899.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.372763006,id.386142008,1274.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.7180009,id.19841008,1295.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.233604007,id.119419001,1078.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.371039008,id.271594007,1226.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.37732008,id.71759000,311
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.26079004,id.15383004,1224.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.246545002,id.44169009,515.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.19471005,id.34278007,612
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.24199005,id.73187006,943.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.34571000,id.371597004,535.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.247441003,id.387220006,516.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.34095006,id.78048006,570.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.48409008,id.25289003,409.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.32498003,id.108502004,409.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.25064002,id.387517004,1423.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.3723001,id.10085004,1254
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.247441003,id.26079004,528
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.414915002,id.72863001,1439.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.267036007,id.119419001,1414.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.609328004,id.70070008,252.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.44730006,id.422587007,974.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.11441004,id.74117008,1023
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.249493007,id.78104003,525.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.25374005,id.91175000,785
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.371632003,id.80394007,1313.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.13791008,id.371597004,1341.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.289159000,id.55350005,1315.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.271737000,id.26736008,1375.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.194828000,id.16331000,1139
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.267036007,id.407730002,1146.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.370992007,id.27638005,615.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.83469008,id.72863001,444
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.419188005,id.764146007,640.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.7180009,id.70784009,1225.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.13791008,id.10712001,799
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.14760008,id.372754009,662.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.40593004,id.387506000,1191.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.370992007,id.55822004,1354.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.56018004,id.70407001,1309
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.162030005,id.78104003,1179
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.398979000,id.400990009,1248
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.6686005,id.350083007,798
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.48409008,id.387475002,1379.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.271737000,id.372756006,926.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.15037002,id.91019004,641.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.387582001,id.67866001,1017.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.15383004,id.386107009,1575
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.182782007,id.391739009,1286.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.62005008,id.27242001,831.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.59026006,id.43548008,588
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.224960004,id.77692006,1363.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.28442001,id.36815008,1433.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.27355003,id.20262006,268
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.30761007,id.387517004,241.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.43275000,id.70784009,848
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.36649002,id.96199001,752
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.20262006,id.333847008,488.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.764146007,id.38268001,358.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.346441008,id.387584000,1276.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.139394000,id.419442005,679.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.3218000,id.11441004,555.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.52448006,id.391739009,215.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.111939009,id.372847006,257
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.58750007,id.255641001,637
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.14168008,id.74523009,555.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.10632007,id.53041004,1315.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.6142004,id.233604007,1354
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.14168008,id.9748009,585
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.10679007,id.5090003,226.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.9014002,id.38716007,321.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.372772003,id.387397004,500
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.27355003,id.129484001,518.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.396230008,id.129565002,1255.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.212968006,id.57066004,788.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.34571000,id.14302001,1332
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.34278007,id.162030005,460.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.17182001,id.271737000,1359.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.70070008,id.45352006,1377.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.224960004,id.372754009,603.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.1434005,id.372843005,593.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.399144008,id.387311004,638.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.34571000,id.386107009,619.75
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.89620005,id.5220000,474.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.372897005,id.108605008,1104
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.3723001,id.17602002,1127.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.119419001,id.65502005,710.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.387211002,id.372755005,1351
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.372754009,id.412177003,829.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.246545002,id.52674009,477.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.17783003,id.422587007,1463
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.28762008,id.58750007,1135
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.70784009,id.372729009,989.5
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.17369002,id.4241002,1005.25
UMNSRS_RELATEDNESS_SNOMED_CT,UMNSRS_RELATEDNESS,id.246545002,id.387582001,818.5
